reaction_names,bridging_centrality,betweenness_centrality,clustering_coefficient,degree_log10,is_essential
VPAMTr,2.342716993728341,4.2434659836324355,0.22471350274040858,1.806179973983887,False
ACHBS,2.0963680082263028,3.3635397366293165,0.18093093093093093,1.568201724066995,True
ACLS,2.1077750894177876,3.3630475945210936,0.19126984126984126,1.5563025007672873,True
DHDPS,1.7921537214847798,3.0709073224376087,0.1728307254623044,1.5797835966168101,True
DXPS,2.7150460264802434,4.2291508474530755,0.15051020408163265,1.6901960800285136,True
FLDR2,2.2655336309149963,3.1550375740274617,0.3333333333333333,1.0791812460476249,False
MECDPDH5,3.5476699970722523,4.163461720443304,0.21052631578947367,0.8450980400142568,True
PPS,2.9256928869938483,4.428339177820085,0.15205327413984462,1.6334684555795864,False
RNTR1c2,3.1915658813770493,3.9015557859465346,0.2631578947368421,0.8450980400142568,False
RNTR2c2,3.5958838784550724,4.392110659215582,0.16279069767441862,1.0,False
RNTR3c2,3.1890673161475145,4.008201690142068,0.16176470588235295,0.9542425094393249,False
RNTR4c2,3.3918704855901978,3.9269739583595364,0.23684210526315788,0.8450980400142568,False
DHBSH,2.357575581555119,3.9401441214586077,0.14523809523809525,1.3222192947339193,False
GPDDA3,0.0,0.0,0.05110336817653891,1.6232492903979006,False
LSERDHr,1.9151702408518918,3.436571483566394,0.30120481927710846,1.3617278360175928,False
PSP_L,2.101407098102553,3.3942492507876802,0.22058823529411764,1.2304489213782739,False
PSSA120,2.63277838508686,3.748745314082685,0.19696969696969696,1.0791812460476249,False
PSSA140,2.630257956544355,3.7462248855401805,0.19696969696969696,1.0791812460476249,False
PSSA141,2.633256135191235,3.7492230641870603,0.19696969696969696,1.0791812460476249,False
PSSA160,2.633256135191235,3.7492230641870603,0.19696969696969696,1.0791812460476249,True
PSSA161,2.922977249460219,3.771825887431672,0.19696969696969696,1.0791812460476249,True
PSSA180,2.634738952831464,3.750705881827289,0.19696969696969696,1.0791812460476249,False
PSSA181,2.9310590579337394,3.7799076959051927,0.19696969696969696,1.0791812460476249,False
SERASr,1.797572628990671,3.299074071640203,0.32894736842105265,1.3424226808222062,False
SERTRS,0.0,0.0,0.5714285714285714,0.8450980400142568,False
SERTRS2,2.4554686421104464,3.057528633438409,0.42857142857142855,0.9030899869919435,False
TRPS1,3.125546148501901,4.146255982423073,0.2868421052631579,1.3010299956639813,False
TRPS2,1.7714246780122536,2.2417916055824847,0.25925925925925924,1.0413926851582251,False
DHNCOAS,4.873744929545732,3.643296008167458,0.5,0.3010299956639812,False
SUCBZS,1.9534375148030951,0.5642714304385625,0.0,0.3010299956639812,False
ASPO5,2.9437654817304355,3.33940957569239,0.21153846153846154,1.1760912590556813,False
DHORDfum,3.566222195050092,3.8899791870758964,0.24025974025974026,1.1139433523068367,False
FRD2,2.829870533820919,4.170308091595347,0.04823529411764706,1.4771212547196624,False
FRD3,3.2100775147252314,4.20041831220732,0.1,1.3010299956639813,False
HKNDDH,3.2267729605839173,3.6450290647211423,0.23333333333333334,0.7781512503836436,False
ICL,3.023895689512017,3.6919661519948432,0.1111111111111111,1.0,False
PPPGO3,3.6487927051140017,3.961546679850133,0.20555555555555555,1.146128035678238,False
SDPDS,3.0597075162720735,3.385987531978704,0.23333333333333334,0.7781512503836436,True
SGDS,1.8272908752535015,3.0415009461830307,0.4064039408866995,1.462397997898956,False
SHSL1,3.301064449892163,3.397054816389113,0.19642857142857142,0.9030899869919435,True
SSALx,2.981478710859155,2.773679416016416,0.26666666666666666,0.7781512503836436,False
SSALy,2.981478710859155,2.773679416016416,0.26666666666666666,0.7781512503836436,False
SUCDi,3.0350029174397264,4.196664339564585,0.14106583072100312,1.414973347970818,False
TAUDO,2.8216574897445432,3.4321192844808555,0.5547619047619048,1.3222192947339193,False
GLYK,1.751739344992859,3.315067838733597,0.06912442396313365,1.4771212547196624,False
GPDDA1,0.0,0.0,0.039886039886039885,1.4313637641589874,False
GPDDA5,0.0,0.0,0.043076923076923075,1.414973347970818,False
EAR140x,2.258411612766294,2.7455602074008993,0.017857142857142856,0.9030899869919435,False
EAR140y,2.258411612766294,2.7455602074008993,0.017857142857142856,0.9030899869919435,False
EAR141x,2.843626227747942,3.040800061256529,0.03333333333333333,0.7781512503836436,False
EAR141y,2.843626227747942,3.040800061256529,0.03333333333333333,0.7781512503836436,False
EAR160x,2.843626227747942,3.040800061256529,0.03333333333333333,0.7781512503836436,False
EAR160y,2.843626227747942,3.040800061256529,0.03333333333333333,0.7781512503836436,False
EAR161x,2.688846677610522,3.040800061256529,0.023809523809523808,0.8450980400142568,False
EAR161y,2.688846677610522,3.040800061256529,0.023809523809523808,0.8450980400142568,False
EAR180x,3.278006175950972,3.040800061256529,0.08333333333333333,0.6020599913279624,False
EAR180y,3.278006175950972,3.040800061256529,0.08333333333333333,0.6020599913279624,False
EAR181x,3.278006175950972,3.040800061256529,0.08333333333333333,0.6020599913279624,False
EAR181y,3.278006175950972,3.040800061256529,0.08333333333333333,0.6020599913279624,False
FBA,2.9105740005853544,4.245691290789276,0.3921852387843705,1.5797835966168101,False
FBA3,2.4455620725630336,3.622992468430207,0.4525316455696203,1.414973347970818,False
FCLPA,2.4697118528467787,3.638158987139397,0.45528455284552843,1.3617278360175928,False
MGSA,2.5184093377214185,3.792287087341785,0.3125,1.2041199826559248,False
QULNS,2.998205625212268,3.4241743574845493,0.30416666666666664,1.2041199826559248,True
RMPA,2.4697118528467787,3.638158987139397,0.45528455284552843,1.3617278360175928,False
TGBPA,2.9720676587156056,4.22420160134252,0.42637540453074435,1.5563025007672873,False
TPI,2.9238137737384093,4.163018348072115,0.45197255574614065,1.5440680443502757,True
QMO2,2.5820198243871597,4.379366518538713,0.012779552715654952,1.414973347970818,False
DMSOR1,2.3947569962590167,3.4705710380502155,0.0,1.2787536009528289,False
QMO3,2.410443972731236,3.5794197933926175,0.0,1.3010299956639813,False
SELR,2.446842348682068,3.6037609278181315,0.0,1.3010299956639813,False
TMAOR1,2.3947569962590167,3.4705710380502155,0.0,1.2787536009528289,False
AMMQLT8,3.2533104330298985,3.84062398476394,0.00641025641025641,1.1139433523068367,False
DMSOR2,2.4386399136928603,2.9791481472769155,0.0,0.9542425094393249,False
TMAOR2,2.4386399136928603,2.9791481472769155,0.0,0.9542425094393249,False
ALCD19,0.0,0.0,0.4,0.6989700043360189,False
GLYCDx,4.282136933553709,3.8309514129284468,0.16666666666666666,0.7781512503836436,False
CMPN,3.669728955051453,4.823275039765104,0.037815126050420166,1.5440680443502757,False
CYTK1,3.214291660088796,4.3555454079919596,0.06060606060606061,1.5440680443502757,False
DASYN120,3.359879334886451,3.7438835656151963,0.018518518518518517,0.9030899869919435,False
NTD4,2.969521209130868,4.290754590883136,0.030303030303030304,1.505149978319906,False
PGPP120,2.9045698220577187,3.2055998177217,0.0,0.47712125471966244,False
DASYN140,3.3519666782248656,3.7359709089536106,0.018518518518518517,0.9030899869919435,False
PGPP140,2.904584850171495,3.205614845835476,0.0,0.47712125471966244,False
DASYN141,3.365660242014602,3.749664472743347,0.018518518518518517,0.9030899869919435,False
PGPP141,2.97851095314442,3.279540948808401,0.0,0.47712125471966244,False
DASYN160,3.3613483693698014,3.7453526000985464,0.018518518518518517,0.9030899869919435,True
PGPP160,2.904550499432999,3.20558049509698,0.0,0.47712125471966244,False
DASYN161,3.36805054503395,3.752054775762695,0.018518518518518517,0.9030899869919435,True
PGPP161,2.7747991560142777,3.314711240593396,0.0,0.6020599913279624,False
DASYN180,3.382684171477606,3.766688402206351,0.018518518518518517,0.9030899869919435,False
PGPP180,3.0569878598256137,3.358017855489595,0.0,0.47712125471966244,False
DASYN181,3.38781589787192,3.771820128600665,0.018518518518518517,0.9030899869919435,False
PGPP181,2.8689465498618447,3.4088586344409624,0.0,0.6020599913279624,False
LPLIPAL2ATE140,4.436420312372676,3.300757710372603,0.0,0.47712125471966244,False
LPLIPAL2ATE141,4.347956734773469,3.212294132773396,0.0,0.47712125471966244,False
LPLIPAL2ATE160,4.439401887107355,3.3037392851072815,0.0,0.47712125471966244,False
LPLIPAL2ATE161,4.303350299169396,3.167687697169323,0.0,0.47712125471966244,False
LPLIPAL2ATE180,4.341718383519111,3.206055781519038,0.0,0.47712125471966244,False
LPLIPAL2ATE181,4.281582201374938,3.1459195993748654,0.0,0.47712125471966244,False
LPLIPAL2ATG140,4.5018171289101785,3.3454699280502544,0.0,0.47712125471966244,False
LPLIPAL2ATG141,4.4537961082273005,3.297448907367376,0.0,0.47712125471966244,False
LPLIPAL2ATG160,4.504826300225082,3.3484790993651576,0.0,0.47712125471966244,False
LPLIPAL2ATG161,4.413681817361418,3.257334616501494,0.0,0.47712125471966244,False
LPLIPAL2ATG180,4.44140069178085,3.285053490920926,0.0,0.47712125471966244,False
LPLIPAL2ATG181,4.388625434221241,3.232278233361318,0.0,0.47712125471966244,False
3OAR100,3.9648251178833886,3.6637951222194074,0.0,0.3010299956639812,False
EAR80x,3.1743389696267466,3.040800061256529,0.0,0.6020599913279624,False
EAR80y,3.1743389696267466,3.040800061256529,0.0,0.6020599913279624,False
3OAR120,3.7151673578484576,3.5390760987927767,0.0,0.3010299956639812,False
EAR100x,3.2429236435544557,2.943593432768369,0.08333333333333333,0.6020599913279624,False
EAR100y,3.2429236435544557,2.943593432768369,0.08333333333333333,0.6020599913279624,False
3OAR121,3.7151673578484576,3.5390760987927767,0.0,0.3010299956639812,False
T2DECAI,2.292581800376398,2.647969458362972,0.16666666666666666,0.6020599913279624,False
3OAR141,3.7151673578484576,3.5390760987927767,0.0,0.3010299956639812,False
EAR121x,3.9438900482484724,3.040800061256529,0.0,0.3010299956639812,False
EAR121y,3.9438900482484724,3.040800061256529,0.0,0.3010299956639812,False
3OAR160,3.7151673578484576,3.5390760987927767,0.0,0.3010299956639812,False
3OAR161,3.7151673578484576,3.5390760987927767,0.0,0.3010299956639812,False
3OAR180,3.7151673578484576,3.5390760987927767,0.0,0.3010299956639812,False
3OAR181,3.7151673578484576,3.5390760987927767,0.0,0.3010299956639812,False
3OAR60,3.7151673578484576,3.5390760987927767,0.0,0.3010299956639812,False
EAR40x,3.9438900482484724,3.040800061256529,0.0,0.3010299956639812,False
EAR40y,3.9438900482484724,3.040800061256529,0.0,0.3010299956639812,False
3OAR80,3.7151673578484576,3.5390760987927767,0.0,0.3010299956639812,False
EAR60x,3.9438900482484724,3.040800061256529,0.0,0.3010299956639812,False
EAR60y,3.9438900482484724,3.040800061256529,0.0,0.3010299956639812,False
PAPA120,2.9372670722114127,3.0622058088197126,0.0,0.6020599913279624,False
PAPA140,2.9372670722114127,3.0622058088197126,0.0,0.6020599913279624,False
PAPA141,2.9372670722114127,3.0622058088197126,0.0,0.6020599913279624,False
PAPA160,2.9372670722114127,3.0622058088197126,0.0,0.6020599913279624,False
PAPA161,2.9372670722114127,3.0622058088197126,0.0,0.6020599913279624,False
PAPA180,2.9372670722114127,3.0622058088197126,0.0,0.6020599913279624,False
PAPA181,2.9372670722114127,3.0622058088197126,0.0,0.6020599913279624,False
ALAR,2.9367375056699463,3.9606381367400543,0.22705314009661837,1.3222192947339193,True
AMAOTr,2.2775349837946677,4.076201646762936,0.06315789473684211,1.3010299956639813,True
CYSSADS,0.0,0.0,0.47619047619047616,0.8450980400142568,False
ICYSDS,3.1197139868603503,4.4022185558940325,0.08433734939759036,1.2787536009528289,True
LALGP,2.0983756571776095,3.5252195774834147,0.36774193548387096,1.4913616938342726,False
PMEACPE,4.539308246213091,3.518118947143153,0.0,0.3010299956639812,True
SCYSDS,2.8272778251763184,3.775696412064325,0.13725490196078433,1.1760912590556813,False
MOAT2,3.381125738059144,3.540175142154481,0.14285714285714285,0.8450980400142568,True
HEPT1,3.580896769300878,3.580896769300878,0.16666666666666666,0.47712125471966244,False
2AGPEAT140,0.0,0.0,0.0,0.7781512503836436,False
2AGPGAT140,2.7070462139967124,3.434044941932975,0.0,0.9030899869919435,False
2AGPEAT141,0.0,0.0,0.0,0.7781512503836436,False
2AGPGAT141,2.532721373309737,3.2597201012459993,0.0,0.9030899869919435,False
2AGPEAT160,0.0,0.0,0.0,0.7781512503836436,False
2AGPGAT160,2.7117050937707847,3.4387038217070467,0.0,0.9030899869919435,False
2AGPEAT161,2.357092101549441,2.503220137227679,0.0,0.8450980400142568,False
2AGPGAT161,2.4329016457329424,3.3249962484234232,0.0,0.9542425094393249,False
OCTNLL,3.187526072695956,2.3636173317516374,0.0,0.47712125471966244,False
3OAR40,3.5390760987927767,3.5390760987927767,0.0,0.47712125471966244,False
LIPOS,3.079649840298832,4.194176591905802,0.0398936170212766,1.3010299956639813,False
EGMEACPR,4.21728649275249,3.3422252293607904,0.0,0.3010299956639812,True
OPMEACPR,3.5389505620143615,3.5389505620143615,0.0,0.3010299956639812,True
LPADSS,2.592116167151194,3.286592323004953,0.19047619047619047,0.8450980400142568,True
USHD,2.341055582735829,2.383131389516462,0.25,0.6020599913279624,True
CTECOAI6,3.1893071556899995,3.2152304012657025,0.5,0.6989700043360189,False
CTECOAI7,3.1930137023697336,3.2189369479454366,0.5,0.6989700043360189,False
2AGPEAT181,2.1140227506427665,2.193203996690391,0.0,0.7781512503836436,False
2AGPGAT181,2.269468163846324,3.110410244089423,0.0,0.9030899869919435,False
CTECOAI8,3.255061157869917,3.282335242736579,0.5,0.6989700043360189,False
2AGPEAT180,0.0,0.0,0.0,0.6989700043360189,False
2AGPGAT180,2.4653214976472597,3.1343282786058357,0.0,0.8450980400142568,False
HCO3E,0.0,0.0,0.0,0.6020599913279624,True
ABTA,2.0582379079064648,3.773332303011649,0.5618253189401374,1.662757831681574,False
ACGK,2.9743963276065566,2.6733663319425753,0.0,0.3010299956639812,True
ADCS,2.30534489676097,3.468696815977559,0.44297082228116713,1.4471580313422192,True
ASNS1,1.8551351335897563,3.3409537107178795,0.4409722222222222,1.4771212547196624,False
CBPS,1.9720463975249238,3.3941556438842064,0.4160493827160494,1.462397997898956,False
CTPS2,2.497022763579035,4.545219909714179,0.21184371184371184,1.6127838567197355,True
GF6PTA,2.9777104474067104,4.45116330155756,0.30099857346647646,1.5797835966168101,True
GGGABAH,1.9883936227480878,3.0874433798126466,0.5538461538461539,1.414973347970818,False
GLUN,0.5216736223871778,1.583695614706541,0.5551839464882943,1.3979400086720377,False
GLUPRT,3.1986853013530743,4.380335567035166,0.4148148148148148,1.462397997898956,True
GLUR,1.5847444732648075,3.207122772084243,0.5485915492957747,1.7323937598229686,True
GLUSy,1.2250300190457948,2.5018958594128557,0.6859452736318408,1.6127838567197355,False
GMPS2,3.107950082412227,4.434836206901178,0.3609913793103448,1.4913616938342726,True
IG3PS,2.271633876825494,3.7587747959250466,0.41358024691358025,1.462397997898956,True
P5CD,2.8664496899668346,3.9455050215849785,0.49230769230769234,1.414973347970818,False
PRFGS,2.960140257568187,4.307522268558598,0.44297082228116713,1.4471580313422192,True
PTRCTA,2.1359971899211474,3.75237187183176,0.6092342342342343,1.6334684555795864,False
SOTA,1.9671366784295221,3.573292195158448,0.6382978723404256,1.6232492903979006,False
ARGSL,2.2545265815582387,3.8087324501340114,0.30666666666666664,1.255272505103306,True
SADH,3.235046628747945,1.9128273340140258,0.0,0.3010299956639812,False
ALDD4,2.5182003393257575,1.404256987018921,0.0,0.3010299956639812,False
ACONTa,2.919725930622592,3.3351329226453186,0.38461538461538464,0.7781512503836436,True
DTARTD,0.0,0.0,0.42857142857142855,0.8450980400142568,False
MDH,2.4229839997352096,3.398237620287696,0.32195121951219513,1.3222192947339193,False
MDH2,3.20248180873304,3.735740470486237,0.32666666666666666,1.1139433523068367,False
MDH3,3.055439159252468,4.043002442778524,0.12561576354679804,1.3222192947339193,False
MOX,2.7508498915051054,4.247812417112721,0.1504,1.5563025007672873,False
PPC,3.2451946500908626,3.637127842293513,0.2777777777777778,1.0413926851582251,False
TARTD,0.0,0.0,0.42857142857142855,0.8450980400142568,False
DHNAOT4,3.41349561347012,3.7346530629760366,0.0,0.7781512503836436,False
PTPATi,3.8663507366169254,3.705771643739492,0.0,0.47712125471966244,True
PGAMT,2.4918275162582173,2.0462458731509527,0.25,0.6020599913279624,True
HSDy,3.2954077236348907,3.8709601644831424,0.1111111111111111,0.6989700043360189,True
DHAD1,3.5499007014783057,3.3422252293607904,0.3,0.6989700043360189,True
IPPMIb,3.5389505620143615,3.5389505620143615,0.0,0.47712125471966244,True
FDMO6,2.4596775846350543,3.224530432292738,0.0,1.0,False
FUM,2.579497093522277,3.8340602820073983,0.2701612903225806,1.3617278360175928,True
GLYCTO2,3.0974418053923616,3.700407740373447,0.0,1.0,False
GLYCTO3,2.793238127723546,3.8273635908958044,0.0,1.255272505103306,False
GLYCTO4,2.764267399130262,3.7925451822050857,0.0,1.1760912590556813,False
UGLYCH,3.084493182682946,3.342619902163463,0.0,0.6989700043360189,False
MCITD,1.3301962817419895,1.1541050226863083,0.0,0.3010299956639812,False
MMCD,3.485359347775303,3.0416618485425904,0.08333333333333333,0.6020599913279624,False
O16GLCT1,3.143058963084713,3.641108757645884,0.2222222222222222,0.9542425094393249,False
OGMEACPR,3.3630475945210936,3.3630475945210936,0.0,0.3010299956639812,True
GSPMDA,3.0111056544538726,3.8605358449224907,0.18518518518518517,1.0413926851582251,False
SPMS,3.237946345664114,3.5645304458004836,0.0,0.8450980400142568,False
AADDGT,3.4104083256102036,3.4773551152408166,0.16666666666666666,0.6020599913279624,False
DHDPRy,4.329270508262071,3.050516907309242,0.0,0.3010299956639812,True
AHCYSNS,3.627072955658807,4.519993517945924,0.025735294117647058,1.2304489213782739,True
METAT,2.5548507440694106,4.416791969756618,0.03757225433526012,1.4313637641589874,True
ACMAMUT,2.7054438295886936,3.210394178173113,0.16666666666666666,0.8450980400142568,False
NTD2,3.849266956069385,4.235554773774561,0.12962962962962962,1.0413926851582251,False
UDCPDP,3.252977163900914,3.717509291312556,0.0,0.7781512503836436,True
UMPK,3.3909740104471124,4.179722331608208,0.12727272727272726,1.380211241711606,True
UACMAMO,1.2052494877968947,0.661181443446619,0.0,0.3010299956639812,False
ENO,2.79289579200575,3.8130891817126438,0.21710526315789475,1.1139433523068367,True
PPCK,2.587897831633486,3.6875245882584107,0.17407407407407408,1.2304489213782739,False
PSCVT,3.257558237017288,4.23952101186518,0.23846153846153847,1.0791812460476249,True
UAPGR,3.3370009745246922,3.688109834531991,0.0,0.6020599913279624,True
NDPK2,3.3401494078497125,4.596011429911128,0.16028708133971292,1.3222192947339193,True
MPTG,3.2879466838799534,2.8108254291602908,0.0,0.3010299956639812,True
MPTG2,3.2879466838799534,2.8108254291602908,0.0,0.3010299956639812,False
PAPPT3,3.781199469700298,3.8467339183076534,0.1,0.6989700043360189,True
RNDR4,3.036265166307029,3.6741994142635708,0.11481481481481481,1.2304489213782739,False
RNDR4b,2.709442753722932,3.3423793115239646,0.11481481481481481,1.2304489213782739,False
ECOAH1,2.155176822623559,2.0967250614346784,0.0,0.6020599913279624,False
ECOAH2,1.8061559492639292,1.8366452714118295,0.0,0.6020599913279624,False
ECOAH3,1.8096198813130469,1.8406541150530156,0.0,0.6020599913279624,False
ECOAH4,1.7948033665190133,1.825837600258982,0.0,0.6020599913279624,False
ECOAH6,1.4416013908864522,1.8898659055836409,0.3333333333333333,0.7781512503836436,False
ECOAH7,1.4464248272002382,1.894689341897427,0.3333333333333333,0.7781512503836436,False
ECOAH8,1.97821905112378,2.4270970628602733,0.3333333333333333,0.7781512503836436,False
CBIAT,2.623327920665922,3.533151290316834,0.39705882352941174,0.9542425094393249,False
CBLAT,1.117385598717854,1.6766936096248666,0.39705882352941174,0.9542425094393249,False
CDGS,3.3639878297484915,3.3639878297484915,0.0,0.3010299956639812,False
DHPTPE,0.0,0.0,0.3333333333333333,0.47712125471966244,False
GTPCI,3.1402292936617062,4.15813850914739,0.1,1.0,True
PPA2,0.0,0.0,0.5,0.7781512503836436,False
PPK2r,0.0,0.0,0.5192307692307693,0.9030899869919435,False
F6PA,2.7359946891874083,4.146906469303417,0.39697802197802196,1.591064607026499,False
GAPD,2.695639593518255,3.636110447794398,0.6311475409836066,1.3617278360175928,True
PPM2,3.818350039603069,4.417405268790142,0.8,1.0413926851582251,False
TALA,2.3678292802836913,4.203679851587501,0.3372717508055854,1.6434526764861874,False
TKT1,3.1263005906259176,4.850457420201032,0.2711864406779661,1.6020599913279623,False
TKT2,2.758229077916332,4.463835144625925,0.30639097744360905,1.6720978579357175,False
FMNRx,2.5180922529331156,3.9229087457419705,0.0,1.3617278360175928,False
FMNRx2,2.5180922529331156,3.9229087457419705,0.0,1.3617278360175928,False
SULRi,3.535254773265975,4.091093036167675,0.0,1.0413926851582251,False
OP4ENH,2.9888797409707593,2.1649710000264406,0.0,0.47712125471966244,False
THRS,2.834075877245269,3.756864224060549,0.0,0.6989700043360189,True
FCLT,1.9606290058167812,3.021326846170393,0.0,1.3617278360175928,True
FESR,2.786231374197363,3.684773733438586,0.006734006734006734,1.3979400086720377,False
SHCHF,0.0,0.0,0.0,1.3222192947339193,True
4PCP,2.7100374144939336,3.3394341130109906,0.10714285714285714,0.9030899869919435,False
AGM4PCP,0.0,0.0,0.2,0.7781512503836436,False
ALAALAD,0.0,0.0,0.5555555555555556,0.6989700043360189,False
ALAALAr,2.6758338837613853,3.4150815675548376,0.27358490566037735,1.0413926851582251,True
AM4PCP,2.6386284982651134,3.00742883739262,0.2,0.7781512503836436,False
UM4PCP,3.1115141315114716,3.4803144706389784,0.23333333333333334,0.7781512503836436,False
ENTERES2,0.0,0.0,0.0,0.3010299956639812,False
FE3DHBZR,0.0,0.0,0.0,0.3010299956639812,False
FESD1s,3.5680321466402116,3.580266603057223,0.052884615384615384,1.1760912590556813,False
FESD2s,2.476399200950171,2.0115124026475204,0.1111111111111111,0.6989700043360189,False
ENTERES,4.477444421373318,3.854195130975417,0.0,0.6989700043360189,False
ARBTNR2,1.5604435500800045,2.1717888766807336,0.015625,1.0791812460476249,False
CPGNR2,1.5604435500800045,2.1717888766807336,0.015625,1.0791812460476249,False
FDMO,2.1169953879320844,2.788130408141412,0.019230769230769232,0.9030899869919435,False
FDMO2,2.5262237714485414,2.8061522644410606,0.0,0.8450980400142568,False
FDMO4,2.4130223627974834,3.1151706846338847,0.0,0.8450980400142568,False
FE3HOXR2,1.5604435500800045,2.1717888766807336,0.015625,1.0791812460476249,False
FECRMR2,1.5604435500800045,2.1717888766807336,0.015625,1.0791812460476249,False
FEENTERR2,1.5463980631788798,2.3931667005753314,0.013157894736842105,1.1139433523068367,False
FEOXAMR2,1.5604435500800045,2.1717888766807336,0.015625,1.0791812460476249,False
RBFK,4.235481109202754,4.3448003801926305,0.0,1.0,True
ARBTNR3,1.9223572393235955,2.669700476594989,0.015625,1.0791812460476249,False
CPGNR3,1.9223572393235955,2.669700476594989,0.015625,1.0791812460476249,False
FE3HOXR3,1.9223572393235955,2.669700476594989,0.015625,1.0791812460476249,False
FECRMR3,1.9223572393235955,2.669700476594989,0.015625,1.0791812460476249,False
FEENTERR3,2.0398883992433166,2.9771493122697903,0.013157894736842105,1.1139433523068367,False
FEOXAMR3,1.9223572393235955,2.669700476594989,0.015625,1.0791812460476249,False
I2FE2ST,2.4804946963121144,2.5592780545793627,0.125,0.6989700043360189,False
I4FE4ST,1.9214641841843918,2.3804256103877344,0.03333333333333333,0.7781512503836436,False
I2FE2SR,2.713638615826776,2.9949625210776794,0.15789473684210525,0.8450980400142568,False
P5CR,2.830354694320014,3.1494829120767918,0.0,0.6020599913279624,True
S2FE2ST,2.4348909266336722,2.5136742849009206,0.125,0.6989700043360189,False
S4FE4ST,1.901827147203688,2.3607885734070306,0.03333333333333333,0.7781512503836436,False
S2FE2SR,2.6082126707550364,2.911305826982791,0.15789473684210525,0.8450980400142568,False
PAPSR,3.1818759469082045,3.56190436627154,0.0,0.6989700043360189,False
PAPSR2,3.2294240421590437,3.6067976939887756,0.0,0.6989700043360189,False
OCBT,2.6353121936205555,3.398740187183493,0.16666666666666666,0.9030899869919435,True
ORNDC,3.5802204947757983,3.5703921751119303,0.1,0.6989700043360189,False
ACGAMK,2.9613891562707537,3.251423767633272,0.1,0.7781512503836436,False
ACM6PH,3.0205621658245403,3.312651818275773,0.15,0.6989700043360189,False
AMANAPEr,3.2472463806231504,3.0431263979672254,0.2,0.6989700043360189,False
DC6PH,0.0,0.0,0.5,0.47712125471966244,False
G6PDA,2.7518924199372856,3.56688270062164,0.5055555555555555,1.146128035678238,False
CYSTRS,0.0,0.0,0.0,0.3010299956639812,False
GLUCYS,3.230455198174747,3.531485193838728,0.3627450980392157,1.5314789170422551,False
PPNCL2,3.3237918845418384,4.047701785904992,0.06944444444444445,0.9542425094393249,True
AGPR,3.154352689287698,3.087405899657085,0.2,0.6020599913279624,True
G5SADs,3.4689888637275126,3.531136770476357,0.0,0.6020599913279624,True
DHFS,3.128576414137031,3.4709990949592373,0.38446969696969696,1.5185139398778875,True
GGPTRCS,3.0426640752648413,3.6199004828677714,0.36363636363636365,1.5314789170422551,False
GLNS,2.786065454805575,4.569025811531789,0.30085653104925053,1.6434526764861874,True
GLU5K,2.1233197086079425,3.3274396912638675,0.4092741935483871,1.505149978319906,False
GLUDC,2.087811400548606,1.930203547186938,0.43434343434343436,1.505149978319906,False
GLUTRS,2.8647806784858236,3.9061733636440485,0.38519924098671726,1.5185139398778875,True
SEPHCHCS,3.3147429149465384,3.3630475945210936,0.6637426900584795,1.2787536009528289,False
ALATRS,0.0,0.0,0.42857142857142855,0.8450980400142568,False
UAMAS,2.4910693879986625,2.9681906427183247,0.25,0.9542425094393249,True
ADSS,3.6389134922384567,4.561008603095889,0.14497041420118342,1.2787536009528289,True
ARGSS,3.551139087751763,2.9948365869844755,0.2,0.6989700043360189,True
ASNN,1.5521972997681053,3.070285574472443,0.13059701492537312,1.2304489213782739,False
ASNS2,2.497585146835199,2.9438298350817917,0.3333333333333333,0.6989700043360189,False
ASP1DC,3.0869848802861335,3.2119236168944334,0.3333333333333333,0.6020599913279624,True
ASPCT,3.0273662610248406,3.328396256688822,0.19642857142857142,0.9030899869919435,True
ASPK,2.4244882594246087,3.998599966595518,0.152317880794702,1.255272505103306,True
ASPO3,3.093737872262248,2.8760450824170496,0.14285714285714285,0.7781512503836436,False
ASPO4,2.748145389809861,3.372979120060419,0.023255813953488372,1.146128035678238,False
ASPO6,2.289665060231163,3.0238248076819305,0.10909090909090909,1.0413926851582251,False
ASPT,2.5933163125067833,3.388173125891022,0.29545454545454547,1.0791812460476249,False
ASPTRS,0.0,0.0,0.6666666666666666,0.47712125471966244,False
PRASCSi,3.918596039798431,3.362293539031144,0.2,0.6989700043360189,True
HISTP,3.3639878297484915,3.3639878297484915,0.0,0.3010299956639812,True
IGPDH,0.0,0.0,0.5,0.3010299956639812,True
ACONTb,2.5254664728769587,3.064682014432822,0.2777777777777778,0.8450980400142568,True
DHAD2,4.874220444839686,3.3427415277974313,0.0,0.3010299956639812,True
ILETRS,0.0,0.0,0.0,0.0,False
LEUTRS,0.0,0.0,0.0,0.0,False
OMCDC,4.9329605509958965,3.5179872030250783,0.0,0.3010299956639812,True
4HTHRS,0.0,0.0,0.0,0.0,False
PDX5PS,3.2829011088081,3.851102832875095,0.0,0.7781512503836436,True
PERD,2.8234492110565537,2.523795744221376,0.0,0.6020599913279624,True
PHETRS,0.0,0.0,0.0,0.0,False
PPNDH,4.233392732401553,2.701913815359298,0.0,0.3010299956639812,True
PGCD,4.50206141176781,3.3881180594609734,0.3333333333333333,0.6020599913279624,False
TDPGDH,3.6347672097585595,3.82724888500241,0.0,0.47712125471966244,False
PPND,4.3127732735288875,2.774954178455613,0.0,0.3010299956639812,True
TYRL,3.0868697236092055,3.764324585807429,0.02857142857142857,0.9542425094393249,True
TYRTRS,0.0,0.0,0.0,0.0,False
